rn,SQLDATE,MonthYear,EventCode,SOURCEURL,IsRootEvent,Actor1Name,Actor1CountryCode,Actor2Name,Actor2CountryCode,NumMentions,NumSources,NumArticles
2783,20150707,201507,112,http://crofsblogs.typepad.com/h5n1/2015/07/the-dominican-republic-and-the-expulsion-of-haitians.html,0,HAITIAN,HTI,DOMINICAN,DOM,12,1,6
2784,20150707,201507,112,http://crofsblogs.typepad.com/h5n1/2015/07/the-dominican-republic-and-the-expulsion-of-haitians.html,0,HAITIAN,HTI,DOMINICAN,DOM,2,1,2
2785,20150718,201507,114,http://www.redandblack.com/uganews/avian-influenza-s-effects-on-backyard-chickens-egg-prices/article_39fe1234-2cb4-11e5-a1d5-07617e60b136.html,1,PRODUCER,,,,6,1,6
2786,20150718,201507,114,http://www.redandblack.com/uganews/avian-influenza-s-effects-on-backyard-chickens-egg-prices/article_39fe1234-2cb4-11e5-a1d5-07617e60b136.html,1,PRODUCER,,,,2,1,2
2787,20150718,201507,114,http://www.redandblack.com/uganews/avian-influenza-s-effects-on-backyard-chickens-egg-prices/article_39fe1234-2cb4-11e5-a1d5-07617e60b136.html,1,PRODUCER,,UNITED STATES,USA,2,1,2
2788,20150711,201507,120,http://crofsblogs.typepad.com/h5n1/2015/07/migrant-arrivals-in-europe-top-150000-in-2015-and-half-are-in-greece.html,0,MIGRANT,,,,10,1,5
2789,20150716,201507,120,http://news.sciencemag.org/europe/2015/07/dutch-appeals-court-dodges-decision-hotly-debated-h5n1-papers,0,GOVERNMENT,,DISTRICT COURT,,8,1,8
2790,20150716,201507,120,http://news.sciencemag.org/europe/2015/07/dutch-appeals-court-dodges-decision-hotly-debated-h5n1-papers,0,DISTRICT COURT,,,,10,1,10
2791,20150716,201507,120,http://news.sciencemag.org/europe/2015/07/dutch-appeals-court-dodges-decision-hotly-debated-h5n1-papers,0,GOVERNMENT,,DISTRICT COURT,,2,1,2
2792,20150712,201507,125,http://crofsblogs.typepad.com/h5n1/2015/07/stateless-in-the-dominican-republic.html,1,DOMINICAN REPUBLIC,DOM,,,20,1,10
2793,20150717,201507,128,http://crofsblogs.typepad.com/h5n1/2015/07/ghana-poultry-vendors-defy-ban-on-sales-of-live-birds.html,1,GHANA,GHA,,,10,1,10
2794,20150707,201507,130,http://crofsblogs.typepad.com/h5n1/2015/07/canada-metro-vancouver-air-quality-comparable-to-beijing.html,0,CANADA,CAN,RESIDENTS,,2,1,2
2795,20150707,201507,130,http://crofsblogs.typepad.com/h5n1/2015/07/canada-metro-vancouver-air-quality-comparable-to-beijing.html,1,CANADA,CAN,RESIDENTS,,2,1,2
2796,20150707,201507,130,http://crofsblogs.typepad.com/h5n1/2015/07/canada-metro-vancouver-air-quality-comparable-to-beijing.html,1,VANCOUVER,CAN,,,7,1,7
2797,20150707,201507,130,http://crofsblogs.typepad.com/h5n1/2015/07/canada-metro-vancouver-air-quality-comparable-to-beijing.html,1,VANCOUVER,CAN,,,1,1,1
2798,20150718,201507,130,http://crofsblogs.typepad.com/h5n1/2015/07/liberia-says-four-remaining-ebola-patients-have-recovered.html,0,LIBERIA,LBR,,,4,1,4
2799,20150709,201507,130,http://m.ultimahora.com/salud-emite-alerta-epidemiologica-aumento-influenza-n911868.html,1,MINIST OF HEALTH,,,,10,1,10
2800,20150714,201507,130,http://www.stuff.co.nz/national/health/70244187/Vaccine-programme-extended-as-influenza-just-gets-warmed-up,1,GOVERNMENT,,DOCTOR,,10,1,10
2801,20150705,201507,131,http://crofsblogs.typepad.com/h5n1/2015/07/dominican-plan-to-expel-haitians-tests-close-ties.html,1,DOMINICAN,DOM,HAITIAN,HTI,5,1,5
2802,20150702,201507,140,http://crofsblogs.typepad.com/h5n1/2015/07/ebola-in-liberia-police-health-workers-fight-running-battle.html,1,MINISTRY,,POLICE,,10,1,5
2803,20150702,201507,140,http://crofsblogs.typepad.com/h5n1/2015/07/ebola-in-liberia-police-health-workers-fight-running-battle.html,1,POLICE,,MINISTRY,,10,1,5
2804,20150717,201507,141,http://crofsblogs.typepad.com/h5n1/2015/07/canada-why-the-tpp-trade-deal-is-a-threat-to-public-health.html,0,COMPANIES,,ELI LILLY,USA,3,1,3
2805,20150702,201507,143,http://crofsblogs.typepad.com/h5n1/2015/07/ebola-in-liberia-police-health-workers-fight-running-battle.html,1,LIBERIAN,LBR,,,2,1,2
2806,20150706,201507,143,http://crofsblogs.typepad.com/h5n1/2015/07/pakistan-ulema-to-campaign-in-favour-of-polio-vaccine.html,1,WORKER,,,,18,1,10
2807,20150706,201507,143,http://crofsblogs.typepad.com/h5n1/2015/07/pakistan-ulema-to-campaign-in-favour-of-polio-vaccine.html,0,WORKER,,,,2,1,2
2808,20150704,201507,143,http://crofsblogs.typepad.com/h5n1/2015/07/who-update-on-mers-in-saudi-arabia.html,1,PHILIPPINE,PHL,NATIONALS,,5,1,5
2809,20150729,201507,160,http://crofsblogs.typepad.com/h5n1/2015/07/us-official-on-avian-flu-outbreak-its-not-if-but-when-it-hits-north-carolina.html,0,UNITED STATES,USA,,,4,1,2
2810,20150701,201507,161,http://crofsblogs.typepad.com/h5n1/2015/07/south-korea-plans-to-bounce-back-from-mers.html,1,SOUTH KOREA,KOR,TOURIST,,6,1,6
2811,20150701,201507,161,http://crofsblogs.typepad.com/h5n1/2015/07/south-korea-plans-to-bounce-back-from-mers.html,1,TOURIST,,,,4,1,4
2812,20150705,201507,162,http://crofsblogs.typepad.com/h5n1/2015/07/dominican-plan-to-expel-haitians-tests-close-ties.html,0,AUSTRALIA,AUS,PAPUA NEW GUINEA,PNG,2,1,2
2813,20150705,201507,162,http://crofsblogs.typepad.com/h5n1/2015/07/dominican-plan-to-expel-haitians-tests-close-ties.html,0,AUSTRALIA,AUS,PAPUA NEW GUINEA,PNG,1,1,1
2814,20150728,201507,170,http://crofsblogs.typepad.com/h5n1/2015/07/after-mers-korea-vows-hospital-culture-reform.html,0,HOSPITAL,,,,6,1,3
2815,20150728,201507,170,http://crofsblogs.typepad.com/h5n1/2015/07/after-mers-korea-vows-hospital-culture-reform.html,0,HOSPITAL,,SOUTH KOREA,KOR,4,1,2
2816,20150701,201507,1712,http://mentalfloss.com/article/65528/1872-equine-influenza-epidemic-sickened-most-us-horses,0,BOSTON,USA,,,5,1,5
2817,20150701,201507,172,http://crofsblogs.typepad.com/h5n1/2015/07/ebola-in-liberia-uncertainty-in-nedowein.html,1,LIBERIA,LBR,,,20,1,10
2818,20150717,201507,172,http://crofsblogs.typepad.com/h5n1/2015/07/ghana-poultry-vendors-defy-ban-on-sales-of-live-birds.html,1,GHANA,GHA,,,10,1,10
2819,20150712,201507,172,http://crofsblogs.typepad.com/h5n1/2015/07/guineas-president-on-global-aid-push-ebola-forced-us-to-change-completely.html,0,GUINEA,GIN,LIBERIA,LBR,8,1,8
2820,20150712,201507,172,http://crofsblogs.typepad.com/h5n1/2015/07/guineas-president-on-global-aid-push-ebola-forced-us-to-change-completely.html,0,GUINEA,GIN,LIBERIA,LBR,2,1,2
2821,20150722,201507,172,http://dailyjournalonline.com/democrat-news/news/poultry-industry-hit-hard-by-avian-influenza/article_260b10c4-4d9e-521e-8bc7-515abf08bfe4.html,1,MISSOURI,USA,MISSOURI,USA,10,1,10
2822,20150731,201507,172,http://www.mychamplainvalley.com:80/news/ny-holds-exercise-to-prepare-for-avian-influenza-protect-poultry,1,NEW YORK,USA,POPULATION,,10,1,10
2823,20150712,201507,172,http://www.pajhwok.com/en/2015/07/12/chicken-meet-being-imported-amid-fear-avian-influenza,0,IRAN,IRN,GOVERNMENT,,2,1,2
2824,20150712,201507,172,http://www.pajhwok.com/en/2015/07/12/chicken-meet-being-imported-amid-fear-avian-influenza,1,THE US,USA,IRAN,IRN,1,1,1
2825,20150712,201507,172,http://www.pajhwok.com/en/2015/07/12/chicken-meet-being-imported-amid-fear-avian-influenza,0,AFGHANISTAN,AFG,IRANIAN,IRN,1,1,1
2826,20150712,201507,172,http://www.pajhwok.com/en/2015/07/12/chicken-meet-being-imported-amid-fear-avian-influenza,0,AFGHANISTAN,AFG,IRANIAN,IRN,1,1,1
2827,20150712,201507,172,http://www.pajhwok.com/en/2015/07/12/chicken-meet-being-imported-amid-fear-avian-influenza,1,THE US,USA,IRANIAN,IRN,3,1,3
2828,20150712,201507,172,http://www.pajhwok.com/en/2015/07/12/chicken-meet-being-imported-amid-fear-avian-influenza,1,THE US,USA,IRAN,IRN,4,1,4
2829,20150717,201507,1723,http://crofsblogs.typepad.com/h5n1/2015/07/australia-cold-front-brings-best-snowfall-to-southern-queensland-in-decades.html,0,NEW SOUTH WALES,AUS,,,2,1,2
2830,20150717,201507,1723,http://crofsblogs.typepad.com/h5n1/2015/07/australia-cold-front-brings-best-snowfall-to-southern-queensland-in-decades.html,0,NEW SOUTH WALES,AUS,,,8,1,5
2831,20150716,201507,173,http://news.sciencemag.org/europe/2015/07/dutch-appeals-court-dodges-decision-hotly-debated-h5n1-papers,0,,,GOVERNMENT,,6,1,6
2832,20150716,201507,173,http://news.sciencemag.org/europe/2015/07/dutch-appeals-court-dodges-decision-hotly-debated-h5n1-papers,0,NETHERLANDS,NLD,GOVERNMENT,,4,1,4
2833,20150705,201507,174,http://crofsblogs.typepad.com/h5n1/2015/07/dominican-plan-to-expel-haitians-tests-close-ties.html,0,DOMINICAN REPUBLIC,DOM,GOVERNMENT,,3,1,3
2834,20150705,201507,174,http://crofsblogs.typepad.com/h5n1/2015/07/dominican-plan-to-expel-haitians-tests-close-ties.html,1,DOMINICAN REPUBLIC,DOM,GOVERNMENT,,3,1,3
2835,20150720,201507,190,http://crofsblogs.typepad.com/h5n1/2015/07/andaman-islands-offer-india-a-lesson-in-leptospirosis-control-1.html,1,MUMBAI,IND,,,8,1,4
2836,20150720,201507,190,http://crofsblogs.typepad.com/h5n1/2015/07/andaman-islands-offer-india-a-lesson-in-leptospirosis-control-1.html,1,,,MUMBAI,IND,8,1,4
2837,20150701,201507,190,http://mentalfloss.com/article/65528/1872-equine-influenza-epidemic-sickened-most-us-horses,0,APACHE,,,,5,1,5
2838,20150701,201507,190,http://mentalfloss.com/article/65528/1872-equine-influenza-epidemic-sickened-most-us-horses,0,,,APACHE,,10,1,10
2839,20150701,201507,190,http://mentalfloss.com/article/65528/1872-equine-influenza-epidemic-sickened-most-us-horses,0,APACHE,,,,5,1,5
2840,20150720,201507,190,http://www.thetimesgazette.com/avian-influenza-iowa-farmers-have-more-questions-than-answers/5406/,0,,,TURKEY,TUR,10,1,10
2841,20150706,201507,190,http://www.wsbtv.com/news/news/local/dog-influenza-spreads-through-north-fulton-county/nmsTN/,1,UNITED STATES,USA,,,2,1,2
2842,20150703,201507,192,http://www.chathamdailynews.ca/2015/07/02/avian-influenza-quarantines-on-more-than-50-poultry-farms-wont-be-lifted-for-a-few-more-weeks,0,CANADA,CAN,,,4,1,4
2843,20150702,201507,192,http://www.woodstocksentinelreview.com/2015/07/02/avian-influenza-quarantines-on-more-than-50-poultry-farms-wont-be-lifted-for-a-few-more-weeks,0,CANADA,CAN,,,4,1,4
2844,20150715,201507,193,http://crofsblogs.typepad.com/h5n1/2015/07/us-euthanizing-48-million-birds-for-h5n2.html,1,IOWA,USA,,,8,1,8
2845,20150714,201507,193,http://diario.mx/Internacional/2015-07-13_88658340/producira-mexico-vacuna-contra-la-influenza-en-2018/,1,MEXICO,MEX,,,10,1,10
2846,20150701,201507,193,http://surgiu.com.br/noticia/203718/adapec-participa-de-treinamento-para-realizacao-do-inquerito-sobre-influenza-aviaria-e-newcastle.html,1,TOCANTINS,BRA,,,10,1,10
2847,20150703,201507,203,http://crofsblogs.typepad.com/h5n1/2015/07/dominican-republic-more-on-the-ethnic-cleansing-of-haitian-dominicans.html,1,HAITIAN,HTI,DOMINICAN,DOM,3,1,3
2848,20150703,201507,203,http://crofsblogs.typepad.com/h5n1/2015/07/dominican-republic-more-on-the-ethnic-cleansing-of-haitian-dominicans.html,1,DOMINICAN REPUBLIC,DOM,HAITIAN,HTI,5,1,5
2849,20150703,201507,203,http://crofsblogs.typepad.com/h5n1/2015/07/dominican-republic-more-on-the-ethnic-cleansing-of-haitian-dominicans.html,1,HAITIAN,HTI,,,2,1,2
2850,20150703,201507,203,http://crofsblogs.typepad.com/h5n1/2015/07/more-on-the-dominican-republics-ethnic-cleansing.html,1,DOMINICAN REPUBLIC,DOM,IMMIGRANT,,10,1,10
2851,20150822,201508,010,http://afludiary.blogspot.com/2015/08/revisiting-egypts-murky-h5n1-battle.html,1,EGYPT,EGY,,,5,1,5
2852,20150804,201508,010,http://crofsblogs.typepad.com/h5n1/2015/08/burma-cyclone-komen-brings-flood-disaster.html,0,MYANMAR,MMR,,,8,1,8
2853,20150804,201508,010,http://crofsblogs.typepad.com/h5n1/2015/08/burma-cyclone-komen-brings-flood-disaster.html,1,MYANMAR,MMR,,,8,1,8
2854,20150818,201508,010,http://crofsblogs.typepad.com/h5n1/2015/08/china-fears-of-deadly-cyanide-gas-reaction-as-rain-forecast-for-tianjin.html,1,GREENPEACE,,GOVERNMENT,,14,1,7
2855,20150818,201508,010,http://crofsblogs.typepad.com/h5n1/2015/08/china-fears-of-deadly-cyanide-gas-reaction-as-rain-forecast-for-tianjin.html,1,CHINA,CHN,GOVERNMENT,,6,1,3
2856,20150818,201508,010,http://crofsblogs.typepad.com/h5n1/2015/08/cidrap-thirteen-new-mers-cases-confirmed-in-riyadh-outbreak.html,1,,,SAUDI,SAU,20,1,10
2857,20150804,201508,010,http://crofsblogs.typepad.com/h5n1/2015/08/india-bengal-blames-centre-for-encephalitis-deaths.html,0,MINIST,,MAMATA BANERJEE,IND,10,1,5
2858,20150804,201508,010,http://crofsblogs.typepad.com/h5n1/2015/08/india-bengal-blames-centre-for-encephalitis-deaths.html,1,GOVERNMENT,,HOSPITAL,,20,1,10
2859,20150804,201508,010,http://crofsblogs.typepad.com/h5n1/2015/08/india-bengal-blames-centre-for-encephalitis-deaths.html,1,GOVERNMENT,,COLLEGE,,20,1,10
2860,20150812,201508,010,http://crofsblogs.typepad.com/h5n1/2015/08/nepal-20-patients-test-positive-for-cholera-in-kathmandu.html,1,NEPAL,NPL,,,2,1,2
2861,20150812,201508,010,http://crofsblogs.typepad.com/h5n1/2015/08/nepal-20-patients-test-positive-for-cholera-in-kathmandu.html,1,NEPAL,NPL,,,2,1,2
2862,20150820,201508,010,http://crofsblogs.typepad.com/h5n1/2015/08/saudi-arabia-emergency-ward-in-riyadh-hospital-shut.html,1,HEALTH MINIST,,,,3,1,3
2863,20150820,201508,010,http://crofsblogs.typepad.com/h5n1/2015/08/saudi-arabia-emergency-ward-in-riyadh-hospital-shut.html,1,HEALTH MINIST,,,,1,1,1
2864,20150820,201508,010,http://crofsblogs.typepad.com/h5n1/2015/08/saudi-arabia-emergency-ward-in-riyadh-hospital-shut.html,1,HEALTH OFFICIAL,,HOSPITAL,,1,1,1
2865,20150820,201508,010,http://crofsblogs.typepad.com/h5n1/2015/08/saudi-arabia-emergency-ward-in-riyadh-hospital-shut.html,1,HEALTH OFFICIAL,,HOSPITAL,,4,1,4
2866,20150822,201508,010,http://crofsblogs.typepad.com/h5n1/2015/08/saudi-arabia-mers-stops-most-camel-sacrifices-during-hajj.html,1,MINISTRY,,MINISTRY,,6,1,6
2867,20150809,201508,010,http://crofsblogs.typepad.com/h5n1/2015/08/saudi-arabia-mother-dies-of-mers-3-of-family-infected.html,1,SAUDI,SAU,,,12,1,6
2868,20150809,201508,010,http://crofsblogs.typepad.com/h5n1/2015/08/saudi-arabia-mother-dies-of-mers-3-of-family-infected.html,1,SAUDI,SAU,SAUDI ARABIA,SAU,4,1,2
2869,20150815,201508,010,http://crofsblogs.typepad.com/h5n1/2015/08/saudi-arabia-to-share-experience-on-mers-at-china-summit-arab-news.html,1,UNDERSECRETARY,,CHINA,CHN,4,1,2
2870,20150815,201508,010,http://crofsblogs.typepad.com/h5n1/2015/08/saudi-arabia-who-official-coming-to-assess-mers-outbreak.html,1,WORLD HEALTH ORGANIZATION,,RIYADH,SAU,20,1,10
2871,20150822,201508,010,http://crofsblogs.typepad.com/h5n1/2015/08/two-filipino-nurses-in-riyadh-hospitals-icu.html,1,PHILIPPINE,PHL,PHILIPPINE,PHL,2,1,1
2872,20150822,201508,010,http://crofsblogs.typepad.com/h5n1/2015/08/two-filipino-nurses-in-riyadh-hospitals-icu.html,1,SPOKESMAN,,PHILIPPINE,PHL,12,1,6
2873,20150808,201508,010,http://crofsblogs.typepad.com/h5n1/2015/08/what-did-ebola-teach-us-about-west-africa.html,0,LIBERIAN,LBR,,,12,1,6
2874,20150808,201508,010,http://crofsblogs.typepad.com/h5n1/2015/08/what-did-ebola-teach-us-about-west-africa.html,0,LIBERIAN,LBR,LIBERIA,LBR,8,1,4
2875,20150828,201508,010,http://globegazette.com/iowa-to-participate-in-avian-influenza-surveillance-effort/article_f8f7005c-fb33-5c95-bd6e-10e111e99ef0.html,1,HUNTER,,,,10,1,10
2876,20150802,201508,010,http://www.4-traders.com/NOVARTIS-AG-9364983/news/Novartis--completes-divestiture-of-influenza-vaccines-business-to-CSL-Limited-for-USD-275-million-20793401/,0,NOVARTIS,CHE,,,6,1,6
2877,20150802,201508,010,http://www.4-traders.com/NOVARTIS-AG-9364983/news/Novartis--completes-divestiture-of-influenza-vaccines-business-to-CSL-Limited-for-USD-275-million-20793401/,0,NOVARTIS,CHE,SWITZERLAND,CHE,2,1,2
2878,20150831,201508,010,http://www.dailytelegraph.com.au/news/nsw/influenza-disaster-hits-ambulances-as-demand-reaches-critical-peak/story-fni0cx12-1227516806796?nk=76a7f357e2bc4b50946d5de769dc289b-1441640936,1,AUSTRALIA,AUS,HEALTH MINIST,,2,1,2
2879,20150831,201508,010,http://www.dailytelegraph.com.au/news/nsw/influenza-disaster-hits-ambulances-as-demand-reaches-critical-peak/story-fni0cx12-1227516806796?nk=76a7f357e2bc4b50946d5de769dc289b-1441640936,1,PARLIAMENT,,HEALTH MINIST,,6,1,6
2880,20150831,201508,010,http://www.dailytelegraph.com.au/news/nsw/influenza-disaster-hits-ambulances-as-demand-reaches-critical-peak/story-fni0cx12-1227516806796?nk=76a7f357e2bc4b50946d5de769dc289b-1441640936,1,PARLIAMENT,,AUSTRALIA,AUS,2,1,2
2881,20150803,201508,010,http://www.finanzen.ch/nachrichten/aktien/Novartis-completes-divestiture-of-influenza-vaccines-business-to-CSL-Limited-for-USD-275-million-1000750113,0,NOVARTIS,CHE,SWITZERLAND,CHE,2,1,2
2882,20150803,201508,010,http://www.finanzen.ch/nachrichten/aktien/Novartis-completes-divestiture-of-influenza-vaccines-business-to-CSL-Limited-for-USD-275-million-1000750113,0,NOVARTIS,CHE,,,6,1,6
2883,20150803,201508,010,http://www.finanzen.ch/nachrichten/aktien/Novartis-completes-divestiture-of-influenza-vaccines-business-to-CSL-Limited-for-USD-275-million-1000750113,0,SWITZERLAND,CHE,,,2,1,2
2884,20150817,201508,010,http://www.mmtimes.com/index.php/national-news/13328-two-wait-on-test-results-after-monywa-h5n1-outbreak.html,1,DIRECTOR GENERAL,,MYANMAR,MMR,6,1,6
2885,20150819,201508,010,http://www.thehorse.com/articles/36277/seven-things-you-need-to-know-about-equine-influenza,0,UNITED STATES,USA,,,2,1,2
2886,20150819,201508,010,http://www.thehorse.com/articles/36277/seven-things-you-need-to-know-about-equine-influenza,0,UNITED STATES,USA,,,1,1,1
2887,20150812,201508,011,http://crofsblogs.typepad.com/h5n1/2015/08/saudi-arabia-trying-to-make-sense-of-riyadhs-mers-outbreak.html,1,SOUTH KOREAN,KOR,HOSPITAL,,6,1,6
2888,20150812,201508,011,http://crofsblogs.typepad.com/h5n1/2015/08/saudi-arabia-trying-to-make-sense-of-riyadhs-mers-outbreak.html,1,SOUTH KOREAN,KOR,HOSPITAL,,4,1,4
2889,20150801,201508,012,http://crofsblogs.typepad.com/h5n1/2015/08/how-sierra-leones-most-famous-journalist-helped-npr-get-the-ebola-story.html,1,JOURNALIST,,,,20,1,10
2890,20150810,201508,012,http://crofsblogs.typepad.com/h5n1/2015/08/nepal-kathmandu-valley-records-first-cholera-case-since-april-25-quake.html,1,NEPAL,NPL,,,8,1,4
2891,20150828,201508,012,http://crofsblogs.typepad.com/h5n1/2015/08/saudi-arabia-mers-means-national-guard-health-staff-barred-from-haj-over-mers.html,1,WORKER,,,,6,1,3
2892,20150830,201508,012,http://crofsblogs.typepad.com/h5n1/2015/08/saudi-arabia-wary-of-mers-spread-parents-raise-a-stink-over-dirty-school-toilets.html,0,RIYADH,SAU,,,12,1,6
2893,20150830,201508,012,http://crofsblogs.typepad.com/h5n1/2015/08/saudi-arabia-wary-of-mers-spread-parents-raise-a-stink-over-dirty-school-toilets.html,0,RIYADH,SAU,SAUDI ARABIA,SAU,4,1,2
2894,20150811,201508,012,http://crofsblogs.typepad.com/h5n1/2015/08/syria-the-legacy-of-gertrude-bell.html,0,LEBANESE,LBN,LEBANON,LBN,2,1,2
2895,20150811,201508,012,http://crofsblogs.typepad.com/h5n1/2015/08/syria-the-legacy-of-gertrude-bell.html,1,SCHOOL,,SYRIAN,SYR,8,1,4
2896,20150811,201508,012,http://crofsblogs.typepad.com/h5n1/2015/08/syria-the-legacy-of-gertrude-bell.html,1,LEBANESE,LBN,,,12,1,6
2897,20150811,201508,012,http://crofsblogs.typepad.com/h5n1/2015/08/syria-the-legacy-of-gertrude-bell.html,1,SCHOOL,,SYRIAN,SYR,12,1,6
2898,20150811,201508,012,http://crofsblogs.typepad.com/h5n1/2015/08/syria-the-legacy-of-gertrude-bell.html,1,LEBANESE,LBN,LEBANON,LBN,6,1,4
2899,20150818,201508,013,http://crofsblogs.typepad.com/h5n1/2015/08/china-fears-of-deadly-cyanide-gas-reaction-as-rain-forecast-for-tianjin.html,1,MILITARY,,,,5,1,5
2900,20150818,201508,013,http://crofsblogs.typepad.com/h5n1/2015/08/china-fears-of-deadly-cyanide-gas-reaction-as-rain-forecast-for-tianjin.html,0,MILITARY,,,,5,1,5
2901,20150822,201508,013,http://crofsblogs.typepad.com/h5n1/2015/08/saudi-arabia-mers-stops-most-camel-sacrifices-during-hajj.html,1,SAUDI ARABIA,SAU,MINISTRY,,2,1,2
2902,20150822,201508,013,http://crofsblogs.typepad.com/h5n1/2015/08/saudi-arabia-mers-stops-most-camel-sacrifices-during-hajj.html,1,SAUDI ARABIA,SAU,MINISTRY,,2,1,2
2903,20150815,201508,013,http://crofsblogs.typepad.com/h5n1/2015/08/saudi-arabia-to-share-experience-on-mers-at-china-summit-arab-news.html,1,HOSPITAL,,CHINESE,CHN,3,1,3
2904,20150815,201508,013,http://crofsblogs.typepad.com/h5n1/2015/08/saudi-arabia-to-share-experience-on-mers-at-china-summit-arab-news.html,1,HOSPITAL,,CHINESE,CHN,3,1,3
2905,20150803,201508,013,http://crofsblogs.typepad.com/h5n1/2015/08/science-revolution-via-social-media.html,1,ISLAM,,EGYPTIAN,EGY,10,2,10
2906,20150803,201508,013,http://crofsblogs.typepad.com/h5n1/2015/08/science-revolution-via-social-media.html,1,ISLAM,,EGYPTIAN,EGY,8,1,8
2907,20150825,201508,013,http://whotv.com/2015/08/25/avian-influenza-making-live-poultry-off-limits-to-iowa-state-ag-students/,1,,,COMPANIES,,10,1,10
2908,20150826,201508,015,http://crofsblogs.typepad.com/h5n1/2015/08/cidrap-mers-cases-from-riyadh-still-surging.html,1,PHILIPPINE,PHL,WORKER,,2,1,2
2909,20150826,201508,015,http://crofsblogs.typepad.com/h5n1/2015/08/cidrap-mers-cases-from-riyadh-still-surging.html,1,PHILIPPINE,PHL,WORKER,,18,1,10
2910,20150822,201508,020,http://afludiary.blogspot.com/2015/08/revisiting-egypts-murky-h5n1-battle.html,1,EGYPT,EGY,,,5,1,5
2911,20150829,201508,020,http://crofsblogs.typepad.com/h5n1/2015/08/canada-vancouver-health-officials-seeking-person-who-handled-bat-with-rabies.html,1,BRITISH,GBR,AUTHORITIES,,2,1,2
2912,20150822,201508,020,http://crofsblogs.typepad.com/h5n1/2015/08/cidrap-mers-sickens-six-more-in-riyadh-outbreak.html,1,HOSPITAL,,SAUDI,SAU,20,1,10
