RowNum,monthyear,sourceurl,nummentions,numsources,numarticles,eventcode,Actor1Name,Actor1CountryCode,Actor2Name,Actor2CountryCode
45807,201604,http://investmentunderground.com/2016/04/pregnant-missouri-woman-infected-with-zika-virus/,10,1,10,042,SAN FRANCISCO,USA,NICARAGUA,NIC
45808,201604,http://investmentunderground.com/2016/04/pregnant-women-should-avoid-zika-affected-areas-alabama/,4,1,4,130,,,UNITED STATES,USA
45809,201604,http://investmentunderground.com/2016/04/pregnant-women-should-avoid-zika-affected-areas-alabama/,4,1,4,130,UNITED STATES,USA,THE WHITE HOUSE,USA
45810,201604,http://investmentunderground.com/2016/04/s-koreas-2nd-case-of-zika-virus-detected-after-trip-to/,10,1,10,042,S KOREA,KOR,PHILIPPINE,PHL
45811,201604,http://investmentunderground.com/2016/04/s-koreas-2nd-case-of-zika-virus-detected-after-trip-to/,10,1,10,043,PHILIPPINE,PHL,S KOREA,KOR
45812,201604,http://investmentunderground.com/2016/04/south-korea-reports-its-first-case-of-zika-virus/,2,1,2,042,AUSTRALIA,AUS,TONGA,TON
45813,201604,http://investmentunderground.com/2016/04/south-korea-reports-its-first-case-of-zika-virus/,4,1,4,043,,,TONGA,TON
45814,201604,http://investmentunderground.com/2016/04/south-korea-reports-its-first-case-of-zika-virus/,4,1,4,042,TONGA,TON,,
45815,201604,http://investmentunderground.com/2016/04/south-korea-reports-its-first-case-of-zika-virus/,4,1,4,042,AUSTRALIA,AUS,TONGA,TON
45816,201604,http://investmentunderground.com/2016/04/south-korea-reports-its-first-case-of-zika-virus/,5,1,5,190,BARACK OBAMA,USA,,
45817,201604,http://investmentunderground.com/2016/04/south-korea-reports-its-first-case-of-zika-virus/,5,1,5,071,BARACK OBAMA,USA,,
45818,201604,http://investmentunderground.com/2016/04/south-korea-reports-its-first-case-of-zika-virus/,6,1,6,043,TONGA,TON,AUSTRALIA,AUS
45819,201604,http://investmentunderground.com/2016/04/summit-county-resident-infected-with-zika-virus-health/,5,1,5,050,HEALTH DEPARTMENT,,,
45820,201604,http://investmentunderground.com/2016/04/the-good-news-and-bad-news-on-zika-in-the-us/,10,1,10,013,BRITISH,GBR,RESIDENTS,
45821,201604,http://investmentunderground.com/2016/04/the-good-news-and-bad-news-on-zika-in-the-us/,10,1,10,060,BRITISH,GBR,RESIDENTS,
45822,201604,http://investmentunderground.com/2016/04/third-case-of-zika-reported-in-mississippi/,2,1,2,036,UNITED STATES,USA,,
45823,201604,http://investmentunderground.com/2016/04/third-case-of-zika-reported-in-mississippi/,5,1,5,010,UNITED STATES,USA,,
45824,201604,http://investmentunderground.com/2016/04/three-more-zika-cases-in-florida-including-5th-pregnant/,10,1,10,120,WORLD HEALTH ORGANIZATION,,,
45825,201604,http://investmentunderground.com/2016/04/tourism-minister-responds-to-zika-cases/,4,1,4,130,BRAZIL,BRA,NEIGHBORHOOD,
